Stichtag,Bezirkszahl,Bezirksname,Geschlecht,Anzahl
2011-10-01 00:00:00.000,14,Eggenberg,W,10744
2011-10-01 00:00:00.000,15,Wetzelsdorf,M,7058
2011-10-01 00:00:00.000,15,Wetzelsdorf,W,8154
2011-10-01 00:00:00.000,16,Straßgang,M,7362
2011-10-01 00:00:00.000,16,Straßgang,W,7725
2011-10-01 00:00:00.000,17,Puntigam,M,4065
2011-10-01 00:00:00.000,17,Puntigam,W,3739
2011-11-01 00:00:00.000,1,Innere Stadt,M,2141
2011-11-01 00:00:00.000,1,Innere Stadt,W,2031
2011-11-01 00:00:00.000,2,St.Leonhard,M,8564
2011-11-01 00:00:00.000,2,St.Leonhard,W,9188
2011-11-01 00:00:00.000,3,Geidorf,M,12912
2011-11-01 00:00:00.000,3,Geidorf,W,15110
2011-11-01 00:00:00.000,4,Lend,M,15499
2011-11-01 00:00:00.000,4,Lend,W,16256
2011-11-01 00:00:00.000,5,Gries,M,15321
2011-11-01 00:00:00.000,5,Gries,W,14093
2011-11-01 00:00:00.000,6,Jakomini,M,17925
2011-11-01 00:00:00.000,6,Jakomini,W,17783
2011-11-01 00:00:00.000,7,Liebenau,M,6804
2011-11-01 00:00:00.000,7,Liebenau,W,7289
2011-11-01 00:00:00.000,8,St.Peter,M,7432
2011-11-01 00:00:00.000,8,St.Peter,W,8292
2011-11-01 00:00:00.000,9,Waltendorf,M,6221
2011-11-01 00:00:00.000,9,Waltendorf,W,6853
2011-11-01 00:00:00.000,10,Ries,M,2962
2011-11-01 00:00:00.000,10,Ries,W,3616
2011-11-01 00:00:00.000,11,Mariatrost,M,4954
2011-11-01 00:00:00.000,11,Mariatrost,W,5494
2011-11-01 00:00:00.000,12,Andritz,M,9459
2011-11-01 00:00:00.000,12,Andritz,W,10148
2011-11-01 00:00:00.000,13,Gösting,M,5517
2011-11-01 00:00:00.000,13,Gösting,W,5812
2011-11-01 00:00:00.000,14,Eggenberg,M,9831
2011-11-01 00:00:00.000,14,Eggenberg,W,10780
2011-11-01 00:00:00.000,15,Wetzelsdorf,M,7070
2011-11-01 00:00:00.000,15,Wetzelsdorf,W,8171
2011-11-01 00:00:00.000,16,Straßgang,M,7366
2011-11-01 00:00:00.000,16,Straßgang,W,7735
2011-11-01 00:00:00.000,17,Puntigam,M,4053
2011-11-01 00:00:00.000,17,Puntigam,W,3718
2011-12-01 00:00:00.000,1,Innere Stadt,M,2115
2011-12-01 00:00:00.000,1,Innere Stadt,W,2040
2011-12-01 00:00:00.000,2,St.Leonhard,M,8608
2011-12-01 00:00:00.000,2,St.Leonhard,W,9214
2011-12-01 00:00:00.000,3,Geidorf,M,12955
2011-12-01 00:00:00.000,3,Geidorf,W,15113
2011-12-01 00:00:00.000,4,Lend,M,15598
2011-12-01 00:00:00.000,4,Lend,W,16326
2011-12-01 00:00:00.000,5,Gries,M,15306
2011-12-01 00:00:00.000,5,Gries,W,14065
2011-12-01 00:00:00.000,6,Jakomini,M,17922
2011-12-01 00:00:00.000,6,Jakomini,W,17794
2011-12-01 00:00:00.000,7,Liebenau,M,6805
2011-12-01 00:00:00.000,7,Liebenau,W,7308
2011-12-01 00:00:00.000,8,St.Peter,M,7422
2011-12-01 00:00:00.000,8,St.Peter,W,8290
2011-12-01 00:00:00.000,9,Waltendorf,M,6207
2011-12-01 00:00:00.000,9,Waltendorf,W,6863
2011-12-01 00:00:00.000,10,Ries,M,2961
2011-12-01 00:00:00.000,10,Ries,W,3621
2011-12-01 00:00:00.000,11,Mariatrost,M,4972
2011-12-01 00:00:00.000,11,Mariatrost,W,5518
2011-12-01 00:00:00.000,12,Andritz,M,9473
2011-12-01 00:00:00.000,12,Andritz,W,10165
2011-12-01 00:00:00.000,13,Gösting,M,5529
2011-12-01 00:00:00.000,13,Gösting,W,5834
2011-12-01 00:00:00.000,14,Eggenberg,M,9842
2011-12-01 00:00:00.000,14,Eggenberg,W,10778
2011-12-01 00:00:00.000,15,Wetzelsdorf,M,7044
2011-12-01 00:00:00.000,15,Wetzelsdorf,W,8145
2011-12-01 00:00:00.000,16,Straßgang,M,7366
2011-12-01 00:00:00.000,16,Straßgang,W,7729
2011-12-01 00:00:00.000,17,Puntigam,M,4058
2011-12-01 00:00:00.000,17,Puntigam,W,3730
2012-01-01 00:00:00.000,1,Innere Stadt,M,2126
2012-01-01 00:00:00.000,1,Innere Stadt,W,2029
2012-01-01 00:00:00.000,2,St.Leonhard,M,8593
2012-01-01 00:00:00.000,2,St.Leonhard,W,9229
2012-01-01 00:00:00.000,3,Geidorf,M,12937
2012-01-01 00:00:00.000,3,Geidorf,W,15124
2012-01-01 00:00:00.000,4,Lend,M,15632
2012-01-01 00:00:00.000,4,Lend,W,16345
2012-01-01 00:00:00.000,5,Gries,M,15267
2012-01-01 00:00:00.000,5,Gries,W,14051
2012-01-01 00:00:00.000,6,Jakomini,M,17928
2012-01-01 00:00:00.000,6,Jakomini,W,17763
2012-01-01 00:00:00.000,7,Liebenau,M,6800
2012-01-01 00:00:00.000,7,Liebenau,W,7316
2012-01-01 00:00:00.000,8,St.Peter,M,7420
2012-01-01 00:00:00.000,8,St.Peter,W,8292
2012-01-01 00:00:00.000,9,Waltendorf,M,6198
2012-01-01 00:00:00.000,9,Waltendorf,W,6871
2012-01-01 00:00:00.000,10,Ries,M,2963
2012-01-01 00:00:00.000,10,Ries,W,3607
2012-01-01 00:00:00.000,11,Mariatrost,M,4969
2012-01-01 00:00:00.000,11,Mariatrost,W,5511
2012-01-01 00:00:00.000,12,Andritz,M,9469
2012-01-01 00:00:00.000,12,Andritz,W,10169
2012-01-01 00:00:00.000,13,Gösting,M,5531
2012-01-01 00:00:00.000,13,Gösting,W,5838
2012-01-01 00:00:00.000,14,Eggenberg,M,9830
2012-01-01 00:00:00.000,14,Eggenberg,W,10752
2012-01-01 00:00:00.000,15,Wetzelsdorf,M,7069
2012-01-01 00:00:00.000,15,Wetzelsdorf,W,8179
2012-01-01 00:00:00.000,16,Straßgang,M,7387
2012-01-01 00:00:00.000,16,Straßgang,W,7755
2012-01-01 00:00:00.000,17,Puntigam,M,4070
2012-01-01 00:00:00.000,17,Puntigam,W,3752
2012-02-01 00:00:00.000,1,Innere Stadt,M,2131
2012-02-01 00:00:00.000,1,Innere Stadt,W,2030
2012-02-01 00:00:00.000,2,St.Leonhard,M,8594
2012-02-01 00:00:00.000,2,St.Leonhard,W,9218
2012-02-01 00:00:00.000,3,Geidorf,M,12936
2012-02-01 00:00:00.000,3,Geidorf,W,15077
2012-02-01 00:00:00.000,4,Lend,M,15612
2012-02-01 00:00:00.000,4,Lend,W,16326
2012-02-01 00:00:00.000,5,Gries,M,15294
2012-02-01 00:00:00.000,5,Gries,W,14065
2012-02-01 00:00:00.000,6,Jakomini,M,17935
2012-02-01 00:00:00.000,6,Jakomini,W,17725
2012-02-01 00:00:00.000,7,Liebenau,M,6807
2012-02-01 00:00:00.000,7,Liebenau,W,7340
2012-02-01 00:00:00.000,8,St.Peter,M,7453
2012-02-01 00:00:00.000,8,St.Peter,W,8297
2012-02-01 00:00:00.000,9,Waltendorf,M,6229
2012-02-01 00:00:00.000,9,Waltendorf,W,6851
2012-02-01 00:00:00.000,10,Ries,M,2963
2012-02-01 00:00:00.000,10,Ries,W,3602
2012-02-01 00:00:00.000,11,Mariatrost,M,4951
2012-02-01 00:00:00.000,11,Mariatrost,W,5503
2012-02-01 00:00:00.000,12,Andritz,M,9482
2012-02-01 00:00:00.000,12,Andritz,W,10186
2012-02-01 00:00:00.000,13,Gösting,M,5544
2012-02-01 00:00:00.000,13,Gösting,W,5839
2012-02-01 00:00:00.000,14,Eggenberg,M,9836
2012-02-01 00:00:00.000,14,Eggenberg,W,10745
2012-02-01 00:00:00.000,15,Wetzelsdorf,M,7101
2012-02-01 00:00:00.000,15,Wetzelsdorf,W,8230
2012-02-01 00:00:00.000,16,Straßgang,M,7371
2012-02-01 00:00:00.000,16,Straßgang,W,7754
2012-02-01 00:00:00.000,17,Puntigam,M,4052
2012-02-01 00:00:00.000,17,Puntigam,W,3755
2012-03-01 00:00:00.000,1,Innere Stadt,M,2131
2012-03-01 00:00:00.000,1,Innere Stadt,W,2032
2012-03-01 00:00:00.000,2,St.Leonhard,M,8587
2012-03-01 00:00:00.000,2,St.Leonhard,W,9247
2012-03-01 00:00:00.000,3,Geidorf,M,12950
2012-03-01 00:00:00.000,3,Geidorf,W,15076
2012-03-01 00:00:00.000,4,Lend,M,15692
2012-03-01 00:00:00.000,4,Lend,W,16339
2012-03-01 00:00:00.000,5,Gries,M,15229
2012-03-01 00:00:00.000,5,Gries,W,14031
2012-03-01 00:00:00.000,6,Jakomini,M,18012
2012-03-01 00:00:00.000,6,Jakomini,W,17755
2012-03-01 00:00:00.000,7,Liebenau,M,6826
2012-03-01 00:00:00.000,7,Liebenau,W,7328
2012-03-01 00:00:00.000,8,St.Peter,M,7463
2012-03-01 00:00:00.000,8,St.Peter,W,8292
2012-03-01 00:00:00.000,9,Waltendorf,M,6231
2012-03-01 00:00:00.000,9,Waltendorf,W,6854
2012-03-01 00:00:00.000,10,Ries,M,2965
2012-03-01 00:00:00.000,10,Ries,W,3604
2012-03-01 00:00:00.000,11,Mariatrost,M,4958
2012-03-01 00:00:00.000,11,Mariatrost,W,5517
2012-03-01 00:00:00.000,12,Andritz,M,9495
2012-03-01 00:00:00.000,12,Andritz,W,10213
2012-03-01 00:00:00.000,13,Gösting,M,5543
2012-03-01 00:00:00.000,13,Gösting,W,5850
2012-03-01 00:00:00.000,14,Eggenberg,M,9853
2012-03-01 00:00:00.000,14,Eggenberg,W,10754
2012-03-01 00:00:00.000,15,Wetzelsdorf,M,7083
2012-03-01 00:00:00.000,15,Wetzelsdorf,W,8242
2012-03-01 00:00:00.000,16,Straßgang,M,7370
2012-03-01 00:00:00.000,16,Straßgang,W,7762
2012-03-01 00:00:00.000,17,Puntigam,M,4056
2012-03-01 00:00:00.000,17,Puntigam,W,3763
2012-04-01 00:00:00.000,1,Innere Stadt,M,2176
2012-04-01 00:00:00.000,1,Innere Stadt,W,2085
2012-04-01 00:00:00.000,2,St.Leonhard,M,8621
2012-04-01 00:00:00.000,2,St.Leonhard,W,9269
2012-04-01 00:00:00.000,3,Geidorf,M,12951
2012-04-01 00:00:00.000,3,Geidorf,W,15056
2012-04-01 00:00:00.000,4,Lend,M,15737
2012-04-01 00:00:00.000,4,Lend,W,16376
2012-04-01 00:00:00.000,5,Gries,M,15286
2012-04-01 00:00:00.000,5,Gries,W,14011
2012-04-01 00:00:00.000,6,Jakomini,M,18084
2012-04-01 00:00:00.000,6,Jakomini,W,17836
2012-04-01 00:00:00.000,7,Liebenau,M,6829
2012-04-01 00:00:00.000,7,Liebenau,W,7330
2012-04-01 00:00:00.000,8,St.Peter,M,7464
2012-04-01 00:00:00.000,8,St.Peter,W,8299
2012-04-01 00:00:00.000,9,Waltendorf,M,6241
2012-04-01 00:00:00.000,9,Waltendorf,W,6875
2012-04-01 00:00:00.000,10,Ries,M,2980
2012-04-01 00:00:00.000,10,Ries,W,3605
2012-04-01 00:00:00.000,11,Mariatrost,M,4966
2012-04-01 00:00:00.000,11,Mariatrost,W,5531
2012-04-01 00:00:00.000,12,Andritz,M,9492
2012-04-01 00:00:00.000,12,Andritz,W,10227
2012-04-01 00:00:00.000,13,Gösting,M,5541
2012-04-01 00:00:00.000,13,Gösting,W,5832
2012-04-01 00:00:00.000,14,Eggenberg,M,9870
2012-04-01 00:00:00.000,14,Eggenberg,W,10762
2012-04-01 00:00:00.000,15,Wetzelsdorf,M,7075
2012-04-01 00:00:00.000,15,Wetzelsdorf,W,8219
2012-04-01 00:00:00.000,16,Straßgang,M,7358
2012-04-01 00:00:00.000,16,Straßgang,W,7763
2012-04-01 00:00:00.000,17,Puntigam,M,4093
2012-04-01 00:00:00.000,17,Puntigam,W,3781
2012-05-01 00:00:00.000,1,Innere Stadt,M,2194
2012-05-01 00:00:00.000,1,Innere Stadt,W,2109
2012-05-01 00:00:00.000,2,St.Leonhard,M,8616
2012-05-01 00:00:00.000,2,St.Leonhard,W,9245
2012-05-01 00:00:00.000,3,Geidorf,M,12969
2012-05-01 00:00:00.000,3,Geidorf,W,15056
2012-05-01 00:00:00.000,4,Lend,M,15737
2012-05-01 00:00:00.000,4,Lend,W,16348
2012-05-01 00:00:00.000,5,Gries,M,15340
2012-05-01 00:00:00.000,5,Gries,W,14011
2012-05-01 00:00:00.000,6,Jakomini,M,18037
2012-05-01 00:00:00.000,6,Jakomini,W,17821
2012-05-01 00:00:00.000,7,Liebenau,M,6815
2012-05-01 00:00:00.000,7,Liebenau,W,7326
2012-05-01 00:00:00.000,8,St.Peter,M,7462
2012-05-01 00:00:00.000,8,St.Peter,W,8303
2012-05-01 00:00:00.000,9,Waltendorf,M,6240
2012-05-01 00:00:00.000,9,Waltendorf,W,6881
2012-05-01 00:00:00.000,10,Ries,M,2974
2012-05-01 00:00:00.000,10,Ries,W,3609
2012-05-01 00:00:00.000,11,Mariatrost,M,4973
2012-05-01 00:00:00.000,11,Mariatrost,W,5530
2012-05-01 00:00:00.000,12,Andritz,M,9484
2012-05-01 00:00:00.000,12,Andritz,W,10240
2012-05-01 00:00:00.000,13,Gösting,M,5561
2012-05-01 00:00:00.000,13,Gösting,W,5819
2012-05-01 00:00:00.000,14,Eggenberg,M,9814
2012-05-01 00:00:00.000,14,Eggenberg,W,10672
2012-05-01 00:00:00.000,15,Wetzelsdorf,M,7054
2012-05-01 00:00:00.000,15,Wetzelsdorf,W,8206
2012-05-01 00:00:00.000,16,Straßgang,M,7388
2012-05-01 00:00:00.000,16,Straßgang,W,7791
2012-05-01 00:00:00.000,17,Puntigam,M,4111
2012-05-01 00:00:00.000,17,Puntigam,W,3795
2012-06-01 00:00:00.000,1,Innere Stadt,M,2194
2012-06-01 00:00:00.000,1,Innere Stadt,W,2107
2012-06-01 00:00:00.000,2,St.Leonhard,M,8587
2012-06-01 00:00:00.000,2,St.Leonhard,W,9242
2012-06-01 00:00:00.000,3,Geidorf,M,12975
2012-06-01 00:00:00.000,3,Geidorf,W,15024
2012-06-01 00:00:00.000,4,Lend,M,15795
2012-06-01 00:00:00.000,4,Lend,W,16343
2012-06-01 00:00:00.000,5,Gries,M,15330
2012-06-01 00:00:00.000,5,Gries,W,13974
2012-06-01 00:00:00.000,6,Jakomini,M,18032
2012-06-01 00:00:00.000,6,Jakomini,W,17802
2012-06-01 00:00:00.000,7,Liebenau,M,6817
2012-06-01 00:00:00.000,7,Liebenau,W,7340
2012-06-01 00:00:00.000,8,St.Peter,M,7490
2012-06-01 00:00:00.000,8,St.Peter,W,8333
2012-06-01 00:00:00.000,9,Waltendorf,M,6223
2012-06-01 00:00:00.000,9,Waltendorf,W,6864
2012-06-01 00:00:00.000,10,Ries,M,2984
2012-06-01 00:00:00.000,10,Ries,W,3617
2012-06-01 00:00:00.000,11,Mariatrost,M,4971
2012-06-01 00:00:00.000,11,Mariatrost,W,5535
2012-06-01 00:00:00.000,12,Andritz,M,9488
2012-06-01 00:00:00.000,12,Andritz,W,10252
2012-06-01 00:00:00.000,13,Gösting,M,5562
2012-06-01 00:00:00.000,13,Gösting,W,5830
2012-06-01 00:00:00.000,14,Eggenberg,M,9816
2012-06-01 00:00:00.000,14,Eggenberg,W,10684
2012-06-01 00:00:00.000,15,Wetzelsdorf,M,7073
2012-06-01 00:00:00.000,15,Wetzelsdorf,W,8228
2012-06-01 00:00:00.000,16,Straßgang,M,7375
2012-06-01 00:00:00.000,16,Straßgang,W,7785
2012-06-01 00:00:00.000,17,Puntigam,M,4105
2012-06-01 00:00:00.000,17,Puntigam,W,3805
2012-07-01 00:00:00.000,1,Innere Stadt,M,2173
2012-07-01 00:00:00.000,1,Innere Stadt,W,2079
2012-07-01 00:00:00.000,2,St.Leonhard,M,8566
2012-07-01 00:00:00.000,2,St.Leonhard,W,9240
2012-07-01 00:00:00.000,3,Geidorf,M,12950
2012-07-01 00:00:00.000,3,Geidorf,W,14961
2012-07-01 00:00:00.000,4,Lend,M,15788
2012-07-01 00:00:00.000,4,Lend,W,16347
2012-07-01 00:00:00.000,5,Gries,M,15343
2012-07-01 00:00:00.000,5,Gries,W,13984
2012-07-01 00:00:00.000,6,Jakomini,M,17936
2012-07-01 00:00:00.000,6,Jakomini,W,17676
2012-07-01 00:00:00.000,7,Liebenau,M,6828
2012-07-01 00:00:00.000,7,Liebenau,W,7348
2012-07-01 00:00:00.000,8,St.Peter,M,7509
2012-07-01 00:00:00.000,8,St.Peter,W,8349
2012-07-01 00:00:00.000,9,Waltendorf,M,6224
2012-07-01 00:00:00.000,9,Waltendorf,W,6852
2012-07-01 00:00:00.000,10,Ries,M,2977
2012-07-01 00:00:00.000,10,Ries,W,3596
2012-07-01 00:00:00.000,11,Mariatrost,M,4975
2012-07-01 00:00:00.000,11,Mariatrost,W,5523
2012-07-01 00:00:00.000,12,Andritz,M,9507
2012-07-01 00:00:00.000,12,Andritz,W,10257
2012-07-01 00:00:00.000,13,Gösting,M,5569
2012-07-01 00:00:00.000,13,Gösting,W,5871
2012-07-01 00:00:00.000,14,Eggenberg,M,9846
2012-07-01 00:00:00.000,14,Eggenberg,W,10707
2012-07-01 00:00:00.000,15,Wetzelsdorf,M,7086
2012-07-01 00:00:00.000,15,Wetzelsdorf,W,8238
2012-07-01 00:00:00.000,16,Straßgang,M,7385
2012-07-01 00:00:00.000,16,Straßgang,W,7812
2012-07-01 00:00:00.000,17,Puntigam,M,4119
2012-07-01 00:00:00.000,17,Puntigam,W,3788
