wkurz;sprengel;ptname;ptlang;listenplatz;gesamt;unguel;gueltig;stimmen
LT2010;101;SPÖ;Sozialdemokratische Partei Österreichs;1;300;6;294;69
LT2010;101;ÖVP;Österreichische Volkspartei;2;300;6;294;83
LT2010;101;KPÖ;Kommunistische Partei Österreichs;3;300;6;294;42
LT2010;101;GRÜNE;Die Grünen - Die Grüne Alternative;4;300;6;294;62
LT2010;101;FPÖ;Freiheitliche Partei Österreichs;5;300;6;294;21
LT2010;101;BZÖ;Bündnis Zukunft Österreich;6;300;6;294;16
LT2010;101;CPÖ;Christliche Partei Österreichs;8;300;6;294;1
LT2010;102;SPÖ;Sozialdemokratische Partei Österreichs;1;335;6;329;92
LT2010;102;ÖVP;Österreichische Volkspartei;2;335;6;329;97
LT2010;102;KPÖ;Kommunistische Partei Österreichs;3;335;6;329;40
LT2010;102;GRÜNE;Die Grünen - Die Grüne Alternative;4;335;6;329;49
LT2010;102;FPÖ;Freiheitliche Partei Österreichs;5;335;6;329;39
LT2010;102;BZÖ;Bündnis Zukunft Österreich;6;335;6;329;10
LT2010;102;CPÖ;Christliche Partei Österreichs;8;335;6;329;2
LT2010;103;SPÖ;Sozialdemokratische Partei Österreichs;1;349;5;344;92
LT2010;103;ÖVP;Österreichische Volkspartei;2;349;5;344;120
LT2010;103;KPÖ;Kommunistische Partei Österreichs;3;349;5;344;38
LT2010;103;GRÜNE;Die Grünen - Die Grüne Alternative;4;349;5;344;58
LT2010;103;FPÖ;Freiheitliche Partei Österreichs;5;349;5;344;21
LT2010;103;BZÖ;Bündnis Zukunft Österreich;6;349;5;344;12
LT2010;103;CPÖ;Christliche Partei Österreichs;8;349;5;344;3
LT2010;104;SPÖ;Sozialdemokratische Partei Österreichs;1;308;3;305;75
LT2010;104;ÖVP;Österreichische Volkspartei;2;308;3;305;86
LT2010;104;KPÖ;Kommunistische Partei Österreichs;3;308;3;305;31
LT2010;104;GRÜNE;Die Grünen - Die Grüne Alternative;4;308;3;305;67
LT2010;104;FPÖ;Freiheitliche Partei Österreichs;5;308;3;305;28
LT2010;104;BZÖ;Bündnis Zukunft Österreich;6;308;3;305;13
LT2010;104;CPÖ;Christliche Partei Österreichs;8;308;3;305;5
LT2010;201;SPÖ;Sozialdemokratische Partei Österreichs;1;337;3;334;103
LT2010;201;ÖVP;Österreichische Volkspartei;2;337;3;334;89
LT2010;201;KPÖ;Kommunistische Partei Österreichs;3;337;3;334;40
LT2010;201;GRÜNE;Die Grünen - Die Grüne Alternative;4;337;3;334;53
LT2010;201;FPÖ;Freiheitliche Partei Österreichs;5;337;3;334;31
LT2010;201;BZÖ;Bündnis Zukunft Österreich;6;337;3;334;11
LT2010;201;CPÖ;Christliche Partei Österreichs;8;337;3;334;7
LT2010;202;SPÖ;Sozialdemokratische Partei Österreichs;1;487;3;484;115
LT2010;202;ÖVP;Österreichische Volkspartei;2;487;3;484;161
LT2010;202;KPÖ;Kommunistische Partei Österreichs;3;487;3;484;55
LT2010;202;GRÜNE;Die Grünen - Die Grüne Alternative;4;487;3;484;77
LT2010;202;FPÖ;Freiheitliche Partei Österreichs;5;487;3;484;51
LT2010;202;BZÖ;Bündnis Zukunft Österreich;6;487;3;484;18
LT2010;202;CPÖ;Christliche Partei Österreichs;8;487;3;484;7
LT2010;203;SPÖ;Sozialdemokratische Partei Österreichs;1;358;4;354;127
LT2010;203;ÖVP;Österreichische Volkspartei;2;358;4;354;78
LT2010;203;KPÖ;Kommunistische Partei Österreichs;3;358;4;354;36
LT2010;203;GRÜNE;Die Grünen - Die Grüne Alternative;4;358;4;354;64
LT2010;203;FPÖ;Freiheitliche Partei Österreichs;5;358;4;354;42
LT2010;203;BZÖ;Bündnis Zukunft Österreich;6;358;4;354;7
LT2010;203;CPÖ;Christliche Partei Österreichs;8;358;4;354;0
LT2010;204;SPÖ;Sozialdemokratische Partei Österreichs;1;386;3;383;108
LT2010;204;ÖVP;Österreichische Volkspartei;2;386;3;383;104
LT2010;204;KPÖ;Kommunistische Partei Österreichs;3;386;3;383;47
LT2010;204;GRÜNE;Die Grünen - Die Grüne Alternative;4;386;3;383;87
LT2010;204;FPÖ;Freiheitliche Partei Österreichs;5;386;3;383;29
LT2010;204;BZÖ;Bündnis Zukunft Österreich;6;386;3;383;2
LT2010;204;CPÖ;Christliche Partei Österreichs;8;386;3;383;6
LT2010;205;SPÖ;Sozialdemokratische Partei Österreichs;1;399;4;395;85
LT2010;205;ÖVP;Österreichische Volkspartei;2;399;4;395;119
LT2010;205;KPÖ;Kommunistische Partei Österreichs;3;399;4;395;58
LT2010;205;GRÜNE;Die Grünen - Die Grüne Alternative;4;399;4;395;74
LT2010;205;FPÖ;Freiheitliche Partei Österreichs;5;399;4;395;49
LT2010;205;BZÖ;Bündnis Zukunft Österreich;6;399;4;395;9
LT2010;205;CPÖ;Christliche Partei Österreichs;8;399;4;395;1
LT2010;206;SPÖ;Sozialdemokratische Partei Österreichs;1;383;12;371;84
LT2010;206;ÖVP;Österreichische Volkspartei;2;383;12;371;109
LT2010;206;KPÖ;Kommunistische Partei Österreichs;3;383;12;371;56
LT2010;206;GRÜNE;Die Grünen - Die Grüne Alternative;4;383;12;371;87
LT2010;206;FPÖ;Freiheitliche Partei Österreichs;5;383;12;371;26
LT2010;206;BZÖ;Bündnis Zukunft Österreich;6;383;12;371;8
LT2010;206;CPÖ;Christliche Partei Österreichs;8;383;12;371;1
LT2010;207;SPÖ;Sozialdemokratische Partei Österreichs;1;390;5;385;103
LT2010;207;ÖVP;Österreichische Volkspartei;2;390;5;385;94
LT2010;207;KPÖ;Kommunistische Partei Österreichs;3;390;5;385;46
LT2010;207;GRÜNE;Die Grünen - Die Grüne Alternative;4;390;5;385;94
LT2010;207;FPÖ;Freiheitliche Partei Österreichs;5;390;5;385;31
LT2010;207;BZÖ;Bündnis Zukunft Österreich;6;390;5;385;17
LT2010;207;CPÖ;Christliche Partei Österreichs;8;390;5;385;0
LT2010;208;SPÖ;Sozialdemokratische Partei Österreichs;1;414;9;405;83
LT2010;208;ÖVP;Österreichische Volkspartei;2;414;9;405;122
LT2010;208;KPÖ;Kommunistische Partei Österreichs;3;414;9;405;50
LT2010;208;GRÜNE;Die Grünen - Die Grüne Alternative;4;414;9;405;110
LT2010;208;FPÖ;Freiheitliche Partei Österreichs;5;414;9;405;30
LT2010;208;BZÖ;Bündnis Zukunft Österreich;6;414;9;405;6
LT2010;208;CPÖ;Christliche Partei Österreichs;8;414;9;405;4
LT2010;209;SPÖ;Sozialdemokratische Partei Österreichs;1;453;8;445;95
LT2010;209;ÖVP;Österreichische Volkspartei;2;453;8;445;183
LT2010;209;KPÖ;Kommunistische Partei Österreichs;3;453;8;445;44
LT2010;209;GRÜNE;Die Grünen - Die Grüne Alternative;4;453;8;445;69
LT2010;209;FPÖ;Freiheitliche Partei Österreichs;5;453;8;445;36
LT2010;209;BZÖ;Bündnis Zukunft Österreich;6;453;8;445;13
LT2010;209;CPÖ;Christliche Partei Österreichs;8;453;8;445;5
LT2010;210;SPÖ;Sozialdemokratische Partei Österreichs;1;385;9;376;72
LT2010;210;ÖVP;Österreichische Volkspartei;2;385;9;376;134
LT2010;210;KPÖ;Kommunistische Partei Österreichs;3;385;9;376;36
LT2010;210;GRÜNE;Die Grünen - Die Grüne Alternative;4;385;9;376;90
LT2010;210;FPÖ;Freiheitliche Partei Österreichs;5;385;9;376;37
LT2010;210;BZÖ;Bündnis Zukunft Österreich;6;385;9;376;4
LT2010;210;CPÖ;Christliche Partei Österreichs;8;385;9;376;3
LT2010;211;SPÖ;Sozialdemokratische Partei Österreichs;1;361;4;357;83
LT2010;211;ÖVP;Österreichische Volkspartei;2;361;4;357;115
LT2010;211;KPÖ;Kommunistische Partei Österreichs;3;361;4;357;30
LT2010;211;GRÜNE;Die Grünen - Die Grüne Alternative;4;361;4;357;89
LT2010;211;FPÖ;Freiheitliche Partei Österreichs;5;361;4;357;31
LT2010;211;BZÖ;Bündnis Zukunft Österreich;6;361;4;357;9
LT2010;211;CPÖ;Christliche Partei Österreichs;8;361;4;357;0
LT2010;212;SPÖ;Sozialdemokratische Partei Österreichs;1;355;4;351;79
LT2010;212;ÖVP;Österreichische Volkspartei;2;355;4;351;109
LT2010;212;KPÖ;Kommunistische Partei Österreichs;3;355;4;351;53
LT2010;212;GRÜNE;Die Grünen - Die Grüne Alternative;4;355;4;351;76
LT2010;212;FPÖ;Freiheitliche Partei Österreichs;5;355;4;351;24
LT2010;212;BZÖ;Bündnis Zukunft Österreich;6;355;4;351;10
LT2010;212;CPÖ;Christliche Partei Österreichs;8;355;4;351;0
LT2010;213;SPÖ;Sozialdemokratische Partei Österreichs;1;354;9;345;85
LT2010;213;ÖVP;Österreichische Volkspartei;2;354;9;345;88
LT2010;213;KPÖ;Kommunistische Partei Österreichs;3;354;9;345;55
LT2010;213;GRÜNE;Die Grünen - Die Grüne Alternative;4;354;9;345;86
LT2010;213;FPÖ;Freiheitliche Partei Österreichs;5;354;9;345;22
LT2010;213;BZÖ;Bündnis Zukunft Österreich;6;354;9;345;4
LT2010;213;CPÖ;Christliche Partei Österreichs;8;354;9;345;5
LT2010;214;SPÖ;Sozialdemokratische Partei Österreichs;1;393;10;383;90
LT2010;214;ÖVP;Österreichische Volkspartei;2;393;10;383;126
LT2010;214;KPÖ;Kommunistische Partei Österreichs;3;393;10;383;46
LT2010;214;GRÜNE;Die Grünen - Die Grüne Alternative;4;393;10;383;72
LT2010;214;FPÖ;Freiheitliche Partei Österreichs;5;393;10;383;36
LT2010;214;BZÖ;Bündnis Zukunft Österreich;6;393;10;383;8
LT2010;214;CPÖ;Christliche Partei Österreichs;8;393;10;383;5
LT2010;215;SPÖ;Sozialdemokratische Partei Österreichs;1;344;6;338;77
LT2010;215;ÖVP;Österreichische Volkspartei;2;344;6;338;142
LT2010;215;KPÖ;Kommunistische Partei Österreichs;3;344;6;338;23
LT2010;215;GRÜNE;Die Grünen - Die Grüne Alternative;4;344;6;338;53
LT2010;215;FPÖ;Freiheitliche Partei Österreichs;5;344;6;338;29
LT2010;215;BZÖ;Bündnis Zukunft Österreich;6;344;6;338;3
LT2010;215;CPÖ;Christliche Partei Österreichs;8;344;6;338;11
LT2010;301;SPÖ;Sozialdemokratische Partei Österreichs;1;332;2;330;87
LT2010;301;ÖVP;Österreichische Volkspartei;2;332;2;330;116
LT2010;301;KPÖ;Kommunistische Partei Österreichs;3;332;2;330;30
LT2010;301;GRÜNE;Die Grünen - Die Grüne Alternative;4;332;2;330;68
LT2010;301;FPÖ;Freiheitliche Partei Österreichs;5;332;2;330;18
LT2010;301;BZÖ;Bündnis Zukunft Österreich;6;332;2;330;8
LT2010;301;CPÖ;Christliche Partei Österreichs;8;332;2;330;3
LT2010;302;SPÖ;Sozialdemokratische Partei Österreichs;1;314;8;306;76
LT2010;302;ÖVP;Österreichische Volkspartei;2;314;8;306;83
LT2010;302;KPÖ;Kommunistische Partei Österreichs;3;314;8;306;37
LT2010;302;GRÜNE;Die Grünen - Die Grüne Alternative;4;314;8;306;69
LT2010;302;FPÖ;Freiheitliche Partei Österreichs;5;314;8;306;24
LT2010;302;BZÖ;Bündnis Zukunft Österreich;6;314;8;306;9
LT2010;302;CPÖ;Christliche Partei Österreichs;8;314;8;306;8
LT2010;303;SPÖ;Sozialdemokratische Partei Österreichs;1;321;4;317;75
LT2010;303;ÖVP;Österreichische Volkspartei;2;321;4;317;114
LT2010;303;KPÖ;Kommunistische Partei Österreichs;3;321;4;317;25
LT2010;303;GRÜNE;Die Grünen - Die Grüne Alternative;4;321;4;317;77
LT2010;303;FPÖ;Freiheitliche Partei Österreichs;5;321;4;317;17
LT2010;303;BZÖ;Bündnis Zukunft Österreich;6;321;4;317;6
LT2010;303;CPÖ;Christliche Partei Österreichs;8;321;4;317;3
LT2010;304;SPÖ;Sozialdemokratische Partei Österreichs;1;349;6;343;86
LT2010;304;ÖVP;Österreichische Volkspartei;2;349;6;343;123
LT2010;304;KPÖ;Kommunistische Partei Österreichs;3;349;6;343;34
LT2010;304;GRÜNE;Die Grünen - Die Grüne Alternative;4;349;6;343;52
LT2010;304;FPÖ;Freiheitliche Partei Österreichs;5;349;6;343;37
LT2010;304;BZÖ;Bündnis Zukunft Österreich;6;349;6;343;5
LT2010;304;CPÖ;Christliche Partei Österreichs;8;349;6;343;6
LT2010;305;SPÖ;Sozialdemokratische Partei Österreichs;1;396;6;390;107
LT2010;305;ÖVP;Österreichische Volkspartei;2;396;6;390;138
LT2010;305;KPÖ;Kommunistische Partei Österreichs;3;396;6;390;25
LT2010;305;GRÜNE;Die Grünen - Die Grüne Alternative;4;396;6;390;67
LT2010;305;FPÖ;Freiheitliche Partei Österreichs;5;396;6;390;40
LT2010;305;BZÖ;Bündnis Zukunft Österreich;6;396;6;390;9
LT2010;305;CPÖ;Christliche Partei Österreichs;8;396;6;390;4
LT2010;306;SPÖ;Sozialdemokratische Partei Österreichs;1;395;10;385;71
LT2010;306;ÖVP;Österreichische Volkspartei;2;395;10;385;146
LT2010;306;KPÖ;Kommunistische Partei Österreichs;3;395;10;385;43
LT2010;306;GRÜNE;Die Grünen - Die Grüne Alternative;4;395;10;385;74
LT2010;306;FPÖ;Freiheitliche Partei Österreichs;5;395;10;385;36
LT2010;306;BZÖ;Bündnis Zukunft Österreich;6;395;10;385;11
LT2010;306;CPÖ;Christliche Partei Österreichs;8;395;10;385;4
LT2010;307;SPÖ;Sozialdemokratische Partei Österreichs;1;365;4;361;88
LT2010;307;ÖVP;Österreichische Volkspartei;2;365;4;361;108
LT2010;307;KPÖ;Kommunistische Partei Österreichs;3;365;4;361;46
LT2010;307;GRÜNE;Die Grünen - Die Grüne Alternative;4;365;4;361;84
LT2010;307;FPÖ;Freiheitliche Partei Österreichs;5;365;4;361;20
LT2010;307;BZÖ;Bündnis Zukunft Österreich;6;365;4;361;11
LT2010;307;CPÖ;Christliche Partei Österreichs;8;365;4;361;4
LT2010;308;SPÖ;Sozialdemokratische Partei Österreichs;1;393;8;385;80
LT2010;308;ÖVP;Österreichische Volkspartei;2;393;8;385;129
LT2010;308;KPÖ;Kommunistische Partei Österreichs;3;393;8;385;40
LT2010;308;GRÜNE;Die Grünen - Die Grüne Alternative;4;393;8;385;90
LT2010;308;FPÖ;Freiheitliche Partei Österreichs;5;393;8;385;36
LT2010;308;BZÖ;Bündnis Zukunft Österreich;6;393;8;385;4
LT2010;308;CPÖ;Christliche Partei Österreichs;8;393;8;385;6
LT2010;309;SPÖ;Sozialdemokratische Partei Österreichs;1;362;2;360;67
LT2010;309;ÖVP;Österreichische Volkspartei;2;362;2;360;144
LT2010;309;KPÖ;Kommunistische Partei Österreichs;3;362;2;360;42
LT2010;309;GRÜNE;Die Grünen - Die Grüne Alternative;4;362;2;360;72
LT2010;309;FPÖ;Freiheitliche Partei Österreichs;5;362;2;360;28
LT2010;309;BZÖ;Bündnis Zukunft Österreich;6;362;2;360;7
LT2010;309;CPÖ;Christliche Partei Österreichs;8;362;2;360;0
LT2010;310;SPÖ;Sozialdemokratische Partei Österreichs;1;351;5;346;75
LT2010;310;ÖVP;Österreichische Volkspartei;2;351;5;346;116
LT2010;310;KPÖ;Kommunistische Partei Österreichs;3;351;5;346;32
LT2010;310;GRÜNE;Die Grünen - Die Grüne Alternative;4;351;5;346;88
LT2010;310;FPÖ;Freiheitliche Partei Österreichs;5;351;5;346;30
LT2010;310;BZÖ;Bündnis Zukunft Österreich;6;351;5;346;4
LT2010;310;CPÖ;Christliche Partei Österreichs;8;351;5;346;1
LT2010;311;SPÖ;Sozialdemokratische Partei Österreichs;1;400;6;394;67
LT2010;311;ÖVP;Österreichische Volkspartei;2;400;6;394;186
LT2010;311;KPÖ;Kommunistische Partei Österreichs;3;400;6;394;29
LT2010;311;GRÜNE;Die Grünen - Die Grüne Alternative;4;400;6;394;75
LT2010;311;FPÖ;Freiheitliche Partei Österreichs;5;400;6;394;22
LT2010;311;BZÖ;Bündnis Zukunft Österreich;6;400;6;394;11
LT2010;311;CPÖ;Christliche Partei Österreichs;8;400;6;394;4
LT2010;312;SPÖ;Sozialdemokratische Partei Österreichs;1;379;5;374;80
LT2010;312;ÖVP;Österreichische Volkspartei;2;379;5;374;152
LT2010;312;KPÖ;Kommunistische Partei Österreichs;3;379;5;374;29
LT2010;312;GRÜNE;Die Grünen - Die Grüne Alternative;4;379;5;374;65
LT2010;312;FPÖ;Freiheitliche Partei Österreichs;5;379;5;374;34
LT2010;312;BZÖ;Bündnis Zukunft Österreich;6;379;5;374;11
LT2010;312;CPÖ;Christliche Partei Österreichs;8;379;5;374;3
LT2010;313;SPÖ;Sozialdemokratische Partei Österreichs;1;381;12;369;94
LT2010;313;ÖVP;Österreichische Volkspartei;2;381;12;369;141
LT2010;313;KPÖ;Kommunistische Partei Österreichs;3;381;12;369;45
LT2010;313;GRÜNE;Die Grünen - Die Grüne Alternative;4;381;12;369;57
LT2010;313;FPÖ;Freiheitliche Partei Österreichs;5;381;12;369;18
LT2010;313;BZÖ;Bündnis Zukunft Österreich;6;381;12;369;6
LT2010;313;CPÖ;Christliche Partei Österreichs;8;381;12;369;8
LT2010;314;SPÖ;Sozialdemokratische Partei Österreichs;1;388;4;384;96
LT2010;314;ÖVP;Österreichische Volkspartei;2;388;4;384;129
LT2010;314;KPÖ;Kommunistische Partei Österreichs;3;388;4;384;35
LT2010;314;GRÜNE;Die Grünen - Die Grüne Alternative;4;388;4;384;82
LT2010;314;FPÖ;Freiheitliche Partei Österreichs;5;388;4;384;30
LT2010;314;BZÖ;Bündnis Zukunft Österreich;6;388;4;384;9
LT2010;314;CPÖ;Christliche Partei Österreichs;8;388;4;384;3
LT2010;315;SPÖ;Sozialdemokratische Partei Österreichs;1;415;6;409;87
LT2010;315;ÖVP;Österreichische Volkspartei;2;415;6;409;136
LT2010;315;KPÖ;Kommunistische Partei Österreichs;3;415;6;409;44
LT2010;315;GRÜNE;Die Grünen - Die Grüne Alternative;4;415;6;409;93
LT2010;315;FPÖ;Freiheitliche Partei Österreichs;5;415;6;409;36
LT2010;315;BZÖ;Bündnis Zukunft Österreich;6;415;6;409;10
LT2010;315;CPÖ;Christliche Partei Österreichs;8;415;6;409;3
LT2010;316;SPÖ;Sozialdemokratische Partei Österreichs;1;332;8;324;85
LT2010;316;ÖVP;Österreichische Volkspartei;2;332;8;324;101
LT2010;316;KPÖ;Kommunistische Partei Österreichs;3;332;8;324;44
LT2010;316;GRÜNE;Die Grünen - Die Grüne Alternative;4;332;8;324;49
LT2010;316;FPÖ;Freiheitliche Partei Österreichs;5;332;8;324;31
LT2010;316;BZÖ;Bündnis Zukunft Österreich;6;332;8;324;9
LT2010;316;CPÖ;Christliche Partei Österreichs;8;332;8;324;5
LT2010;317;SPÖ;Sozialdemokratische Partei Österreichs;1;440;7;433;109
LT2010;317;ÖVP;Österreichische Volkspartei;2;440;7;433;138
LT2010;317;KPÖ;Kommunistische Partei Österreichs;3;440;7;433;45
LT2010;317;GRÜNE;Die Grünen - Die Grüne Alternative;4;440;7;433;81
LT2010;317;FPÖ;Freiheitliche Partei Österreichs;5;440;7;433;49
LT2010;317;BZÖ;Bündnis Zukunft Österreich;6;440;7;433;8
LT2010;317;CPÖ;Christliche Partei Österreichs;8;440;7;433;3
LT2010;318;SPÖ;Sozialdemokratische Partei Österreichs;1;386;8;378;108
LT2010;318;ÖVP;Österreichische Volkspartei;2;386;8;378;137
LT2010;318;KPÖ;Kommunistische Partei Österreichs;3;386;8;378;37
LT2010;318;GRÜNE;Die Grünen - Die Grüne Alternative;4;386;8;378;55
LT2010;318;FPÖ;Freiheitliche Partei Österreichs;5;386;8;378;27
LT2010;318;BZÖ;Bündnis Zukunft Österreich;6;386;8;378;13
LT2010;318;CPÖ;Christliche Partei Österreichs;8;386;8;378;1
LT2010;319;SPÖ;Sozialdemokratische Partei Österreichs;1;398;6;392;124
LT2010;319;ÖVP;Österreichische Volkspartei;2;398;6;392;92
LT2010;319;KPÖ;Kommunistische Partei Österreichs;3;398;6;392;46
LT2010;319;GRÜNE;Die Grünen - Die Grüne Alternative;4;398;6;392;73
LT2010;319;FPÖ;Freiheitliche Partei Österreichs;5;398;6;392;35
LT2010;319;BZÖ;Bündnis Zukunft Österreich;6;398;6;392;15
LT2010;319;CPÖ;Christliche Partei Österreichs;8;398;6;392;7
LT2010;320;SPÖ;Sozialdemokratische Partei Österreichs;1;342;4;338;116
LT2010;320;ÖVP;Österreichische Volkspartei;2;342;4;338;105
LT2010;320;KPÖ;Kommunistische Partei Österreichs;3;342;4;338;37
LT2010;320;GRÜNE;Die Grünen - Die Grüne Alternative;4;342;4;338;37
LT2010;320;FPÖ;Freiheitliche Partei Österreichs;5;342;4;338;31
LT2010;320;BZÖ;Bündnis Zukunft Österreich;6;342;4;338;8
LT2010;320;CPÖ;Christliche Partei Österreichs;8;342;4;338;4
LT2010;321;SPÖ;Sozialdemokratische Partei Österreichs;1;462;7;455;112
LT2010;321;ÖVP;Österreichische Volkspartei;2;462;7;455;135
LT2010;321;KPÖ;Kommunistische Partei Österreichs;3;462;7;455;46
LT2010;321;GRÜNE;Die Grünen - Die Grüne Alternative;4;462;7;455;103
LT2010;321;FPÖ;Freiheitliche Partei Österreichs;5;462;7;455;41
LT2010;321;BZÖ;Bündnis Zukunft Österreich;6;462;7;455;12
LT2010;321;CPÖ;Christliche Partei Österreichs;8;462;7;455;6
LT2010;322;SPÖ;Sozialdemokratische Partei Österreichs;1;355;9;346;106
LT2010;322;ÖVP;Österreichische Volkspartei;2;355;9;346;115
LT2010;322;KPÖ;Kommunistische Partei Österreichs;3;355;9;346;40
LT2010;322;GRÜNE;Die Grünen - Die Grüne Alternative;4;355;9;346;31
LT2010;322;FPÖ;Freiheitliche Partei Österreichs;5;355;9;346;38
LT2010;322;BZÖ;Bündnis Zukunft Österreich;6;355;9;346;11
LT2010;322;CPÖ;Christliche Partei Österreichs;8;355;9;346;5
LT2010;323;SPÖ;Sozialdemokratische Partei Österreichs;1;428;8;420;126
LT2010;323;ÖVP;Österreichische Volkspartei;2;428;8;420;115
LT2010;323;KPÖ;Kommunistische Partei Österreichs;3;428;8;420;47
LT2010;323;GRÜNE;Die Grünen - Die Grüne Alternative;4;428;8;420;66
LT2010;323;FPÖ;Freiheitliche Partei Österreichs;5;428;8;420;48
LT2010;323;BZÖ;Bündnis Zukunft Österreich;6;428;8;420;14
LT2010;323;CPÖ;Christliche Partei Österreichs;8;428;8;420;4
LT2010;324;SPÖ;Sozialdemokratische Partei Österreichs;1;350;4;346;108
LT2010;324;ÖVP;Österreichische Volkspartei;2;350;4;346;98
LT2010;324;KPÖ;Kommunistische Partei Österreichs;3;350;4;346;24
LT2010;324;GRÜNE;Die Grünen - Die Grüne Alternative;4;350;4;346;52
LT2010;324;FPÖ;Freiheitliche Partei Österreichs;5;350;4;346;37
LT2010;324;BZÖ;Bündnis Zukunft Österreich;6;350;4;346;17
LT2010;324;CPÖ;Christliche Partei Österreichs;8;350;4;346;10
LT2010;401;SPÖ;Sozialdemokratische Partei Österreichs;1;309;5;304;86
LT2010;401;ÖVP;Österreichische Volkspartei;2;309;5;304;71
LT2010;401;KPÖ;Kommunistische Partei Österreichs;3;309;5;304;42
LT2010;401;GRÜNE;Die Grünen - Die Grüne Alternative;4;309;5;304;61
LT2010;401;FPÖ;Freiheitliche Partei Österreichs;5;309;5;304;27
LT2010;401;BZÖ;Bündnis Zukunft Österreich;6;309;5;304;11
LT2010;401;CPÖ;Christliche Partei Österreichs;8;309;5;304;6
LT2010;402;SPÖ;Sozialdemokratische Partei Österreichs;1;301;6;295;86
LT2010;402;ÖVP;Österreichische Volkspartei;2;301;6;295;73
LT2010;402;KPÖ;Kommunistische Partei Österreichs;3;301;6;295;32
LT2010;402;GRÜNE;Die Grünen - Die Grüne Alternative;4;301;6;295;66
LT2010;402;FPÖ;Freiheitliche Partei Österreichs;5;301;6;295;30
LT2010;402;BZÖ;Bündnis Zukunft Österreich;6;301;6;295;7
LT2010;402;CPÖ;Christliche Partei Österreichs;8;301;6;295;1
LT2010;403;SPÖ;Sozialdemokratische Partei Österreichs;1;260;4;256;79
LT2010;403;ÖVP;Österreichische Volkspartei;2;260;4;256;55
LT2010;403;KPÖ;Kommunistische Partei Österreichs;3;260;4;256;29
LT2010;403;GRÜNE;Die Grünen - Die Grüne Alternative;4;260;4;256;39
LT2010;403;FPÖ;Freiheitliche Partei Österreichs;5;260;4;256;43
LT2010;403;BZÖ;Bündnis Zukunft Österreich;6;260;4;256;9
LT2010;403;CPÖ;Christliche Partei Österreichs;8;260;4;256;2
LT2010;404;SPÖ;Sozialdemokratische Partei Österreichs;1;414;5;409;119
LT2010;404;ÖVP;Österreichische Volkspartei;2;414;5;409;119
LT2010;404;KPÖ;Kommunistische Partei Österreichs;3;414;5;409;53
LT2010;404;GRÜNE;Die Grünen - Die Grüne Alternative;4;414;5;409;54
LT2010;404;FPÖ;Freiheitliche Partei Österreichs;5;414;5;409;43
LT2010;404;BZÖ;Bündnis Zukunft Österreich;6;414;5;409;11
LT2010;404;CPÖ;Christliche Partei Österreichs;8;414;5;409;10
LT2010;405;SPÖ;Sozialdemokratische Partei Österreichs;1;260;1;259;98
LT2010;405;ÖVP;Österreichische Volkspartei;2;260;1;259;59
LT2010;405;KPÖ;Kommunistische Partei Österreichs;3;260;1;259;36
LT2010;405;GRÜNE;Die Grünen - Die Grüne Alternative;4;260;1;259;20
LT2010;405;FPÖ;Freiheitliche Partei Österreichs;5;260;1;259;33
LT2010;405;BZÖ;Bündnis Zukunft Österreich;6;260;1;259;10
LT2010;405;CPÖ;Christliche Partei Österreichs;8;260;1;259;3
LT2010;406;SPÖ;Sozialdemokratische Partei Österreichs;1;263;4;259;99
LT2010;406;ÖVP;Österreichische Volkspartei;2;263;4;259;40
LT2010;406;KPÖ;Kommunistische Partei Österreichs;3;263;4;259;40
LT2010;406;GRÜNE;Die Grünen - Die Grüne Alternative;4;263;4;259;37
LT2010;406;FPÖ;Freiheitliche Partei Österreichs;5;263;4;259;33
LT2010;406;BZÖ;Bündnis Zukunft Österreich;6;263;4;259;10
LT2010;406;CPÖ;Christliche Partei Österreichs;8;263;4;259;0
LT2010;407;SPÖ;Sozialdemokratische Partei Österreichs;1;300;3;297;168
LT2010;407;ÖVP;Österreichische Volkspartei;2;300;3;297;32
LT2010;407;KPÖ;Kommunistische Partei Österreichs;3;300;3;297;23
LT2010;407;GRÜNE;Die Grünen - Die Grüne Alternative;4;300;3;297;12
LT2010;407;FPÖ;Freiheitliche Partei Österreichs;5;300;3;297;48
LT2010;407;BZÖ;Bündnis Zukunft Österreich;6;300;3;297;14
LT2010;407;CPÖ;Christliche Partei Österreichs;8;300;3;297;0
LT2010;408;SPÖ;Sozialdemokratische Partei Österreichs;1;329;5;324;175
LT2010;408;ÖVP;Österreichische Volkspartei;2;329;5;324;32
LT2010;408;KPÖ;Kommunistische Partei Österreichs;3;329;5;324;24
LT2010;408;GRÜNE;Die Grünen - Die Grüne Alternative;4;329;5;324;12
LT2010;408;FPÖ;Freiheitliche Partei Österreichs;5;329;5;324;63
LT2010;408;BZÖ;Bündnis Zukunft Österreich;6;329;5;324;17
LT2010;408;CPÖ;Christliche Partei Österreichs;8;329;5;324;1
LT2010;409;SPÖ;Sozialdemokratische Partei Österreichs;1;322;1;321;202
LT2010;409;ÖVP;Österreichische Volkspartei;2;322;1;321;27
LT2010;409;KPÖ;Kommunistische Partei Österreichs;3;322;1;321;20
LT2010;409;GRÜNE;Die Grünen - Die Grüne Alternative;4;322;1;321;13
LT2010;409;FPÖ;Freiheitliche Partei Österreichs;5;322;1;321;47
LT2010;409;BZÖ;Bündnis Zukunft Österreich;6;322;1;321;9
