wkurz;beznr;bezname;ptname;ptlang;listenplatz;gesamt;unguel;gueltig;stimmen;sprengelanzahl
GRGRAZ12;0900;Waltendorf;CP-G;Christliche Partei-Grössler;7;5471;92;5379;28;13
GRGRAZ12;0900;Waltendorf;PIRAT;Piratenpartei Graz;8;5471;92;5379;135;13
GRGRAZ12;0900;Waltendorf;;Einsparkraftwerk;9;5471;92;5379;7;13
GRGRAZ12;0900;Waltendorf;BBB;Betty Baloo Bande;10;5471;92;5379;4;13
GRGRAZ12;0900;Waltendorf;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;5471;92;5379;20;13
GRGRAZ12;1000;Ries;SPÖ;Sozialdemokratische Partei Österreichs;1;2576;30;2546;318;7
GRGRAZ12;1000;Ries;ÖVP;Österreichische Volkspartei;2;2576;30;2546;1044;7
GRGRAZ12;1000;Ries;FPÖ;Freiheitliche Partei Österreichs;3;2576;30;2546;278;7
GRGRAZ12;1000;Ries;GRÜNE;Die Grünen - Die Grüne Alternative;4;2576;30;2546;326;7
GRGRAZ12;1000;Ries;KPÖ;Kommunistische Partei Österreichs;5;2576;30;2546;436;7
GRGRAZ12;1000;Ries;BZÖ;BZÖ Wir säubern Graz;6;2576;30;2546;41;7
GRGRAZ12;1000;Ries;CP-G;Christliche Partei-Grössler;7;2576;30;2546;21;7
GRGRAZ12;1000;Ries;PIRAT;Piratenpartei Graz;8;2576;30;2546;68;7
GRGRAZ12;1000;Ries;;Einsparkraftwerk;9;2576;30;2546;0;7
GRGRAZ12;1000;Ries;BBB;Betty Baloo Bande;10;2576;30;2546;4;7
GRGRAZ12;1000;Ries;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;2576;30;2546;10;7
GRGRAZ12;1100;Mariatrost;SPÖ;Sozialdemokratische Partei Österreichs;1;4200;58;4142;375;9
GRGRAZ12;1100;Mariatrost;ÖVP;Österreichische Volkspartei;2;4200;58;4142;1904;9
GRGRAZ12;1100;Mariatrost;FPÖ;Freiheitliche Partei Österreichs;3;4200;58;4142;392;9
GRGRAZ12;1100;Mariatrost;GRÜNE;Die Grünen - Die Grüne Alternative;4;4200;58;4142;595;9
GRGRAZ12;1100;Mariatrost;KPÖ;Kommunistische Partei Österreichs;5;4200;58;4142;674;9
GRGRAZ12;1100;Mariatrost;BZÖ;BZÖ Wir säubern Graz;6;4200;58;4142;38;9
GRGRAZ12;1100;Mariatrost;CP-G;Christliche Partei-Grössler;7;4200;58;4142;29;9
GRGRAZ12;1100;Mariatrost;PIRAT;Piratenpartei Graz;8;4200;58;4142;114;9
GRGRAZ12;1100;Mariatrost;;Einsparkraftwerk;9;4200;58;4142;10;9
GRGRAZ12;1100;Mariatrost;BBB;Betty Baloo Bande;10;4200;58;4142;4;9
GRGRAZ12;1100;Mariatrost;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;4200;58;4142;7;9
GRGRAZ12;1200;Andritz;SPÖ;Sozialdemokratische Partei Österreichs;1;8806;164;8642;1504;19
GRGRAZ12;1200;Andritz;ÖVP;Österreichische Volkspartei;2;8806;164;8642;3175;19
GRGRAZ12;1200;Andritz;FPÖ;Freiheitliche Partei Österreichs;3;8806;164;8642;985;19
GRGRAZ12;1200;Andritz;GRÜNE;Die Grünen - Die Grüne Alternative;4;8806;164;8642;981;19
GRGRAZ12;1200;Andritz;KPÖ;Kommunistische Partei Österreichs;5;8806;164;8642;1519;19
GRGRAZ12;1200;Andritz;BZÖ;BZÖ Wir säubern Graz;6;8806;164;8642;129;19
GRGRAZ12;1200;Andritz;CP-G;Christliche Partei-Grössler;7;8806;164;8642;93;19
GRGRAZ12;1200;Andritz;PIRAT;Piratenpartei Graz;8;8806;164;8642;204;19
GRGRAZ12;1200;Andritz;;Einsparkraftwerk;9;8806;164;8642;15;19
GRGRAZ12;1200;Andritz;BBB;Betty Baloo Bande;10;8806;164;8642;14;19
GRGRAZ12;1200;Andritz;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;8806;164;8642;23;19
GRGRAZ12;1300;Gösting;SPÖ;Sozialdemokratische Partei Österreichs;1;3815;100;3715;775;12
GRGRAZ12;1300;Gösting;ÖVP;Österreichische Volkspartei;2;3815;100;3715;1126;12
GRGRAZ12;1300;Gösting;FPÖ;Freiheitliche Partei Österreichs;3;3815;100;3715;686;12
GRGRAZ12;1300;Gösting;GRÜNE;Die Grünen - Die Grüne Alternative;4;3815;100;3715;258;12
GRGRAZ12;1300;Gösting;KPÖ;Kommunistische Partei Österreichs;5;3815;100;3715;669;12
GRGRAZ12;1300;Gösting;BZÖ;BZÖ Wir säubern Graz;6;3815;100;3715;90;12
GRGRAZ12;1300;Gösting;CP-G;Christliche Partei-Grössler;7;3815;100;3715;21;12
GRGRAZ12;1300;Gösting;PIRAT;Piratenpartei Graz;8;3815;100;3715;72;12
GRGRAZ12;1300;Gösting;;Einsparkraftwerk;9;3815;100;3715;5;12
GRGRAZ12;1300;Gösting;BBB;Betty Baloo Bande;10;3815;100;3715;3;12
GRGRAZ12;1300;Gösting;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;3815;100;3715;10;12
GRGRAZ12;1400;Eggenberg;SPÖ;Sozialdemokratische Partei Österreichs;1;6927;131;6796;1180;19
GRGRAZ12;1400;Eggenberg;ÖVP;Österreichische Volkspartei;2;6927;131;6796;2057;19
GRGRAZ12;1400;Eggenberg;FPÖ;Freiheitliche Partei Österreichs;3;6927;131;6796;1226;19
GRGRAZ12;1400;Eggenberg;GRÜNE;Die Grünen - Die Grüne Alternative;4;6927;131;6796;636;19
GRGRAZ12;1400;Eggenberg;KPÖ;Kommunistische Partei Österreichs;5;6927;131;6796;1340;19
GRGRAZ12;1400;Eggenberg;BZÖ;BZÖ Wir säubern Graz;6;6927;131;6796;92;19
GRGRAZ12;1400;Eggenberg;CP-G;Christliche Partei-Grössler;7;6927;131;6796;38;19
GRGRAZ12;1400;Eggenberg;PIRAT;Piratenpartei Graz;8;6927;131;6796;180;19
GRGRAZ12;1400;Eggenberg;;Einsparkraftwerk;9;6927;131;6796;12;19
GRGRAZ12;1400;Eggenberg;BBB;Betty Baloo Bande;10;6927;131;6796;13;19
GRGRAZ12;1400;Eggenberg;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;6927;131;6796;22;19
GRGRAZ12;1500;Wetzelsdorf;SPÖ;Sozialdemokratische Partei Österreichs;1;5758;128;5630;1123;16
GRGRAZ12;1500;Wetzelsdorf;ÖVP;Österreichische Volkspartei;2;5758;128;5630;1723;16
GRGRAZ12;1500;Wetzelsdorf;FPÖ;Freiheitliche Partei Österreichs;3;5758;128;5630;1056;16
GRGRAZ12;1500;Wetzelsdorf;GRÜNE;Die Grünen - Die Grüne Alternative;4;5758;128;5630;361;16
GRGRAZ12;1500;Wetzelsdorf;KPÖ;Kommunistische Partei Österreichs;5;5758;128;5630;1130;16
GRGRAZ12;1500;Wetzelsdorf;BZÖ;BZÖ Wir säubern Graz;6;5758;128;5630;95;16
GRGRAZ12;1500;Wetzelsdorf;CP-G;Christliche Partei-Grössler;7;5758;128;5630;20;16
GRGRAZ12;1500;Wetzelsdorf;PIRAT;Piratenpartei Graz;8;5758;128;5630;91;16
GRGRAZ12;1500;Wetzelsdorf;;Einsparkraftwerk;9;5758;128;5630;9;16
GRGRAZ12;1500;Wetzelsdorf;BBB;Betty Baloo Bande;10;5758;128;5630;10;16
